ScenarioID,DroneID,Frame,Time,X,Y,Z,Vel,VelX,VelY,VelZ,AngVelX,AngVelY,AngVelZ,Roll,Pitch,Yaw,Role,Intent,Target,IsObserver,TimeStr
B-DEN,Drone2,644,503.345,24.176,14.506,-16.653,2.408,0.831,-2.261,0.018,-0.000329,0.000160,-0.000805,-0.003892,0.000062,-1.218511,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.646Z
B-DEN,Drone3,644,503.345,14.573,-8.713,-17.966,1.765,-1.586,0.772,0.075,0.034155,0.026139,0.739049,-0.027081,0.002841,2.694943,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.649Z
B-DEN,Drone4,644,503.345,20.265,8.113,-18.550,2.926,2.853,-0.648,0.002,-0.011671,0.009949,-0.091549,-0.011618,-0.014591,-0.261811,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.653Z
B-DEN,Drone5,644,503.345,-15.742,-0.813,-19.690,2.863,-1.168,2.613,0.020,0.000616,-0.000494,-0.001140,-0.005486,-0.000803,1.989004,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.662Z
B-DEN,Drone6,644,503.345,25.775,-31.565,-20.528,2.868,2.850,-0.327,0.007,0.000003,0.000265,0.000021,-0.005331,0.000011,-0.114327,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.691Z
B-DEN,Drone7,644,503.345,4.615,25.914,-21.703,1.442,-0.517,-0.940,-0.964,-0.234643,-0.071727,1.842313,0.165337,0.298450,-2.577396,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.703Z
B-DEN,Drone8,644,503.345,-18.576,16.074,-22.678,2.870,-0.996,-2.692,0.024,-0.012088,0.000651,-0.000668,-0.005830,0.009048,-1.901178,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.715Z
B-DEN,Drone9,644,503.345,-6.523,-0.643,-23.746,3.081,-2.830,1.218,-0.028,0.069167,0.017972,0.364039,-0.014067,0.047795,2.841523,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.722Z
B-DEN,Drone10,644,503.345,16.232,28.859,-24.513,2.156,-0.411,2.116,0.013,-0.000011,-0.000041,-0.000040,-0.003178,-0.000000,1.762584,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.724Z
B-DEN,Drone11,644,503.345,-10.375,8.259,-25.633,2.893,-1.975,2.114,0.014,-0.000239,0.000232,-0.000288,-0.005612,0.000103,2.322425,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.727Z
B-DEN,Drone12,644,503.345,-16.654,-16.628,-26.527,3.388,1.166,-3.181,0.018,-0.000537,0.000483,0.001080,-0.007548,0.000802,-1.217667,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.732Z
B-DEN,AttackDrone,644,503.345,14.917,-0.848,-28.848,5.922,0.628,-5.881,-0.296,0.195805,-0.079997,-0.478767,-0.080144,0.103679,3.049185,ADV,Attack,Drone3,0,2025-06-20T19:59:12.741Z
B-DEN,AttackDrone2,644,503.345,-12.935,-4.494,-29.298,6.158,-4.446,4.252,-0.278,-0.068076,-0.567035,-0.492130,0.126651,-0.003128,-1.649988,ADV,Attack,Drone5,0,2025-06-20T19:59:12.751Z
B-DEN,AttackDrone3,644,503.345,-17.903,18.018,-33.235,5.986,-3.384,-4.935,-0.158,-1.293856,-0.152913,0.538992,0.108647,-0.012731,2.107029,ADV,Attack,Drone8,0,2025-06-20T19:59:12.766Z
B-DEN,Drone1,645,503.619,19.362,-17.640,-16.201,2.034,-2.011,-0.193,0.232,0.265766,0.189212,-2.459701,-0.142861,-0.194795,-2.126016,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.891Z
B-DEN,Drone2,645,503.619,24.343,14.051,-16.650,2.408,0.831,-2.261,0.015,-0.000271,0.000467,-0.000839,-0.003822,0.000003,-1.218677,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.905Z
B-DEN,Drone3,645,503.619,14.269,-8.567,-17.949,1.806,-1.628,0.780,-0.011,0.029275,0.027891,0.301578,-0.021300,0.006267,2.793944,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.927Z
B-DEN,Drone4,645,503.619,20.813,7.986,-18.550,2.934,2.855,-0.678,0.002,-0.004410,0.007723,-0.068181,-0.010168,-0.015981,-0.277259,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.936Z
B-DEN,Drone5,645,503.619,-15.973,-0.296,-19.687,2.863,-1.167,2.614,0.015,0.000721,0.000097,-0.000386,-0.005517,-0.000670,1.988853,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.970Z
B-DEN,Drone6,645,503.619,26.340,-31.630,-20.512,2.869,2.849,-0.327,0.068,0.000008,-0.000870,0.000045,-0.005421,0.000013,-0.114321,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.977Z
B-DEN,Drone7,645,503.619,4.570,25.701,-21.892,1.487,-0.000,-1.221,-0.848,-0.315801,-0.002088,2.200352,0.041914,0.281218,-2.196032,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.981Z
B-DEN,Drone8,645,503.619,-18.763,15.565,-22.674,2.870,-0.982,-2.697,0.020,-0.012313,0.000931,-0.009337,-0.005668,0.006741,-1.902145,EGO,Patrolling,N/A,0,2025-06-20T19:59:12.996Z
B-DEN,Drone9,645,503.619,-7.096,-0.407,-23.716,3.083,-2.872,1.120,0.049,0.041325,0.015072,0.347716,-0.015115,0.060036,2.913789,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.021Z
B-DEN,Drone10,645,503.619,16.142,29.322,-24.510,2.156,-0.411,2.116,0.011,0.000002,0.000294,-0.000032,-0.003141,-0.000001,1.762571,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.068Z
B-DEN,Drone11,645,503.619,-10.855,8.773,-25.629,2.893,-1.975,2.114,0.011,-0.000227,0.000357,-0.000409,-0.005536,0.000047,2.322340,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.114Z
B-DEN,Drone12,645,503.619,-16.325,-17.525,-26.506,3.388,1.168,-3.181,0.031,-0.000720,-0.000255,0.000160,-0.007638,0.000627,-1.217499,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.123Z
B-DEN,AttackDrone,645,503.619,15.055,-2.534,-28.938,6.077,0.339,-6.059,-0.328,-0.087855,-0.085791,-0.320865,-0.107471,0.101075,2.952989,ADV,Attack,Drone3,0,2025-06-20T19:59:13.134Z
B-DEN,AttackDrone2,645,503.619,-14.190,-3.238,-29.375,6.327,-4.354,4.583,-0.259,0.297939,-0.355241,-0.781616,0.136465,-0.015109,-1.850023,ADV,Attack,Drone5,0,2025-06-20T19:59:13.139Z
B-DEN,AttackDrone3,645,503.619,-18.796,16.601,-33.314,6.036,-2.960,-5.239,-0.473,0.294739,1.023413,1.668897,0.241480,0.000316,2.429874,ADV,Attack,Drone8,0,2025-06-20T19:59:13.165Z
B-DEN,Drone1,646,504.006,18.745,-17.698,-16.090,2.552,-2.491,-0.226,0.506,0.058316,0.224880,-2.422258,-0.159271,-0.042042,-2.811537,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.270Z
B-DEN,Drone2,646,504.006,24.565,13.448,-16.632,2.409,0.830,-2.260,0.053,-0.000192,-0.000625,-0.000853,-0.003822,-0.000061,-1.218907,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.272Z
B-DEN,Drone3,646,504.006,13.838,-8.364,-17.954,1.844,-1.675,0.771,-0.019,0.021669,0.019286,-0.065015,-0.015446,0.012598,2.814519,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.275Z
B-DEN,Drone4,646,504.006,21.550,7.806,-18.549,2.942,2.853,-0.720,0.001,0.003847,0.005617,-0.037156,-0.008681,-0.015883,-0.290713,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.276Z
B-DEN,Drone5,646,504.006,-16.288,0.410,-19.683,2.863,-1.166,2.615,0.011,0.000771,0.000320,0.000496,-0.005452,-0.000465,1.988872,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.303Z
B-DEN,Drone6,646,504.006,27.066,-31.714,-20.505,2.868,2.850,-0.327,0.015,0.000007,-0.000131,0.000083,-0.005571,0.000015,-0.114303,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.309Z
B-DEN,Drone7,646,504.006,4.624,25.354,-22.006,1.463,0.384,-1.411,0.034,-0.220902,0.123813,2.395760,-0.087298,0.197363,-1.605310,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.311Z
B-DEN,Drone8,646,504.006,-19.014,14.869,-22.653,2.871,-0.970,-2.701,0.035,-0.011545,-0.000045,-0.017822,-0.005630,0.003730,-1.905753,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.313Z
B-DEN,Drone9,646,504.006,-7.800,-0.152,-23.716,3.085,-2.921,0.980,0.148,0.055793,0.006434,0.288501,-0.016865,0.069206,2.991806,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.314Z
B-DEN,Drone10,646,504.006,16.052,29.786,-24.508,2.156,-0.411,2.116,0.009,0.000006,0.000359,0.000015,-0.003067,0.000000,1.762570,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.315Z
B-DEN,Drone11,646,504.006,-11.240,9.185,-25.627,2.893,-1.975,2.114,0.010,-0.000195,0.000352,-0.000483,-0.005466,0.000006,2.322252,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.319Z
B-DEN,Drone12,646,504.006,-16.139,-18.030,-26.502,3.388,1.169,-3.180,0.022,-0.000768,0.000228,-0.000258,-0.007636,0.000507,-1.217507,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.322Z
B-DEN,AttackDrone,646,504.006,15.092,-3.487,-28.994,6.170,0.123,-6.156,-0.388,0.887775,-0.171271,-0.614999,-0.130153,0.133460,2.878971,ADV,Attack,Drone3,0,2025-06-20T19:59:13.323Z
B-DEN,AttackDrone2,646,504.006,-14.823,-2.552,-29.414,6.397,-4.233,4.783,-0.354,0.403949,0.693597,-1.103482,0.191225,0.020384,-1.985296,ADV,Attack,Drone5,0,2025-06-20T19:59:13.324Z
B-DEN,AttackDrone3,646,504.006,-19.202,15.813,-33.404,6.094,-2.520,-5.488,-0.813,-0.158349,0.622770,1.980336,0.317497,0.025447,2.711174,ADV,Attack,Drone8,0,2025-06-20T19:59:13.325Z
B-DEN,Drone1,647,504.171,18.347,-17.733,-16.009,2.768,-2.700,-0.241,0.558,-0.009760,0.185525,-1.588274,-0.132568,0.007892,-3.130454,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.444Z
B-DEN,Drone2,647,504.171,24.692,13.102,-16.628,2.408,0.830,-2.261,0.021,-0.000144,-0.000172,-0.000803,-0.003901,-0.000086,-1.219034,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.451Z
B-DEN,Drone3,647,504.171,13.569,-8.242,-17.948,1.863,-1.698,0.757,0.123,0.009475,0.020038,-0.067388,-0.012680,0.015882,2.802267,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.462Z
B-DEN,Drone4,647,504.171,22.020,7.685,-18.549,2.945,2.849,-0.745,0.002,0.008095,0.004575,-0.022218,-0.007918,-0.014838,-0.295567,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.468Z
B-DEN,Drone5,647,504.171,-16.463,0.803,-19.682,2.863,-1.165,2.615,0.010,0.000768,0.000341,0.000877,-0.005402,-0.000349,1.988975,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.471Z
B-DEN,Drone6,647,504.171,27.477,-31.761,-20.503,2.869,2.850,-0.327,0.013,0.000004,0.000158,0.000083,-0.005566,0.000015,-0.114291,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.476Z
B-DEN,Drone7,647,504.171,4.694,25.148,-21.988,1.642,0.606,-1.514,0.192,-0.158473,0.170113,2.441290,-0.122798,0.133749,-1.263284,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.479Z
B-DEN,Drone8,647,504.171,-19.151,14.488,-22.649,2.871,-0.966,-2.703,0.024,-0.010794,0.000404,-0.020758,-0.005598,0.002168,-1.908481,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.482Z
B-DEN,Drone9,647,504.171,-8.276,-0.002,-23.688,3.080,-2.957,0.862,0.020,0.003285,0.013947,0.237429,-0.017703,0.070552,3.034496,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.510Z
B-DEN,Drone10,647,504.171,15.984,30.135,-24.507,2.156,-0.411,2.116,0.008,0.000004,0.000344,0.000039,-0.003009,0.000001,1.762575,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.513Z
B-DEN,Drone11,647,504.171,-11.572,9.540,-25.625,2.894,-1.975,2.114,0.086,-0.000176,-0.002592,-0.000506,-0.005435,-0.000023,2.322169,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.523Z
B-DEN,Drone12,647,504.171,-15.943,-18.565,-26.498,3.388,1.169,-3.180,0.019,-0.000785,0.000459,-0.000644,-0.007575,0.000377,-1.217583,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.526Z
B-DEN,AttackDrone,647,504.171,15.092,-4.526,-29.052,6.201,-0.136,-6.189,-0.356,-0.044902,-0.867999,-1.063371,-0.172698,0.063343,2.738276,ADV,Attack,Drone3,0,2025-06-20T19:59:13.527Z
B-DEN,AttackDrone2,647,504.171,-15.517,-1.728,-29.473,6.429,-4.026,5.003,-0.319,0.846697,-0.099169,-1.082200,0.180707,0.039048,-2.169692,ADV,Attack,Drone5,0,2025-06-20T19:59:13.529Z
B-DEN,AttackDrone3,647,504.171,-19.565,14.865,-33.582,6.176,-1.755,-5.781,-1.283,-1.814036,0.661918,2.207129,0.411462,0.074564,3.097256,ADV,Attack,Drone8,0,2025-06-20T19:59:13.534Z
B-DEN,Drone1,648,504.388,17.904,-17.773,-15.913,2.948,-2.872,-0.254,0.612,-0.040959,0.196861,-0.560518,-0.102854,0.024230,2.984406,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.653Z
B-DEN,Drone2,648,504.388,24.821,12.749,-16.625,2.408,0.830,-2.261,0.017,-0.000108,0.000309,-0.000741,-0.003885,-0.000106,-1.219154,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.655Z
B-DEN,Drone3,648,504.388,13.313,-8.130,-17.943,1.872,-1.721,0.737,0.001,0.009490,0.012526,0.011716,-0.010487,0.017666,2.797639,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.658Z
B-DEN,Drone4,648,504.388,22.430,7.576,-18.549,2.947,2.846,-0.765,0.002,0.010832,0.003810,-0.012062,-0.007350,-0.013449,-0.298018,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.666Z
B-DEN,Drone5,648,504.388,-16.634,1.187,-19.680,2.863,-1.165,2.615,0.009,0.000741,0.000331,0.001161,-0.005352,-0.000238,1.989125,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.679Z
B-DEN,Drone6,648,504.388,27.913,-31.811,-20.501,2.869,2.850,-0.327,0.012,0.000000,0.000284,0.000070,-0.005531,0.000016,-0.114279,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.688Z
B-DEN,Drone7,648,504.388,4.806,24.904,-21.951,1.829,0.823,-1.610,0.278,-0.083023,0.182110,1.983868,-0.131016,0.068142,-0.899719,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.694Z
B-DEN,Drone8,648,504.388,-19.307,14.050,-22.645,2.871,-0.964,-2.704,0.020,-0.009496,0.000665,-0.023024,-0.005503,0.000540,-1.912040,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.703Z
B-DEN,Drone9,648,504.388,-8.722,0.119,-23.689,3.079,-2.984,0.758,-0.020,-0.016365,0.015048,0.185324,-0.017747,0.068666,3.066345,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.711Z
B-DEN,Drone10,648,504.388,15.920,30.465,-24.505,2.156,-0.411,2.116,0.007,-0.000022,0.000321,-0.000006,-0.002957,-0.000001,1.762578,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.717Z
B-DEN,Drone11,648,504.388,-11.880,9.870,-25.609,2.893,-1.975,2.114,0.034,-0.000125,-0.000854,-0.000497,-0.005542,-0.000045,2.322091,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.726Z
B-DEN,Drone12,648,504.388,-15.764,-19.051,-26.496,3.388,1.170,-3.180,0.016,-0.000373,0.012585,-0.000713,-0.006839,0.000282,-1.217697,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.738Z
B-DEN,AttackDrone,648,504.388,15.037,-5.544,-29.124,6.189,-0.574,-6.136,-0.576,-0.149560,-0.668044,-1.603571,-0.251736,0.126758,2.499719,ADV,Attack,Drone3,0,2025-06-20T19:59:13.758Z
B-DEN,AttackDrone2,648,504.388,-16.189,-0.837,-29.550,6.424,-3.684,5.234,-0.550,0.024821,0.645732,-1.275072,0.229458,0.031900,-2.377217,ADV,Attack,Drone5,0,2025-06-20T19:59:13.772Z
B-DEN,AttackDrone3,648,504.388,-19.803,13.628,-33.921,5.815,-0.411,-5.495,-1.858,-1.521965,0.300198,2.372631,0.522944,-0.006392,-2.621350,ADV,Attack,Drone8,0,2025-06-20T19:59:13.848Z
B-DEN,Drone1,649,504.699,17.325,-17.824,-15.817,3.089,-3.061,-0.271,0.318,-0.018242,0.103987,0.365774,-0.075246,0.020125,2.970349,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.963Z
B-DEN,Drone2,649,504.699,24.986,12.302,-16.622,2.408,0.830,-2.261,0.014,-0.000073,0.000507,-0.000667,-0.003800,-0.000123,-1.219294,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.968Z
B-DEN,Drone3,649,504.699,12.964,-7.985,-17.944,1.884,-1.746,0.707,-0.004,0.003263,0.009937,0.118289,-0.008495,0.018741,2.811617,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.980Z
B-DEN,Drone4,649,504.699,23.027,7.413,-18.548,2.949,2.841,-0.790,0.002,0.013327,0.002872,-0.000025,-0.006664,-0.010870,-0.299256,EGO,Patrolling,N/A,0,2025-06-20T19:59:13.987Z
B-DEN,Drone5,649,504.699,-16.903,1.791,-19.669,2.866,-1.164,2.615,0.158,0.000686,0.001565,0.001426,-0.005381,-0.000083,1.989427,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.016Z
B-DEN,Drone6,649,504.699,28.563,-31.886,-20.499,2.869,2.850,-0.327,0.010,-0.000006,0.000320,0.000034,-0.005459,0.000014,-0.114268,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.031Z
B-DEN,Drone7,649,504.699,5.026,24.519,-21.873,2.054,1.077,-1.719,0.318,-0.039396,0.170082,0.536865,-0.102218,0.020425,-0.613254,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.035Z
B-DEN,Drone8,649,504.699,-19.530,13.425,-22.625,2.871,-0.965,-2.704,0.057,-0.007144,-0.000391,-0.024079,-0.005511,-0.001386,-1.917536,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.040Z
B-DEN,Drone9,649,504.699,-9.387,0.274,-23.656,3.079,-3.016,0.617,0.043,-0.036488,0.013799,0.108708,-0.017149,0.063436,3.098814,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.043Z
B-DEN,Drone10,649,504.699,15.817,30.999,-24.487,2.156,-0.411,2.116,0.021,-0.000011,-0.000783,-0.000110,-0.003111,-0.000006,1.762561,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.110Z
B-DEN,Drone11,649,504.699,-12.384,10.409,-25.604,2.893,-1.975,2.114,0.015,-0.000069,0.000080,-0.000418,-0.005619,-0.000069,2.321972,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.122Z
B-DEN,Drone12,649,504.699,-15.455,-19.890,-26.492,3.378,1.167,-3.170,0.013,0.000125,0.057966,0.000612,0.001261,0.000256,-1.217733,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.133Z
B-DEN,AttackDrone,649,504.699,14.761,-7.075,-29.345,6.137,-1.679,-5.782,-1.191,0.176261,-0.514199,-2.104513,-0.337157,0.306569,1.966984,ADV,Attack,Drone3,0,2025-06-20T19:59:14.138Z
B-DEN,AttackDrone2,649,504.699,-17.014,0.495,-29.732,6.378,-3.021,5.561,-0.793,0.382751,0.005425,-1.602373,0.286348,0.015263,-2.747407,ADV,Attack,Drone5,0,2025-06-20T19:59:14.143Z
B-DEN,AttackDrone3,649,504.699,-19.805,12.565,-34.281,4.967,0.236,-4.740,-1.464,-1.465449,0.015140,1.201874,0.565163,-0.152906,-2.165057,ADV,Attack,Drone8,0,2025-06-20T19:59:14.149Z
B-DEN,Drone1,650,504.999,16.479,-17.900,-15.832,3.278,-3.255,-0.296,-0.246,0.007813,0.074555,0.820778,-0.054663,0.007078,-3.124163,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.309Z
B-DEN,Drone2,650,504.999,25.210,11.691,-16.603,2.408,0.830,-2.261,0.034,0.000009,-0.000706,-0.000573,-0.003849,-0.000134,-1.219464,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.320Z
B-DEN,Drone3,650,504.999,12.473,-7.794,-17.934,1.897,-1.774,0.665,0.092,-0.002634,0.006166,0.137431,-0.006992,0.018384,2.851032,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.334Z
B-DEN,Drone4,650,504.999,23.794,7.196,-18.548,2.950,2.835,-0.813,0.003,0.014418,0.002001,0.013171,-0.005993,-0.007076,-0.297438,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.342Z
B-DEN,Drone5,650,504.999,-17.190,2.434,-19.658,2.863,-1.164,2.615,0.018,0.000510,-0.000291,0.001490,-0.005532,0.000055,1.989786,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.359Z
B-DEN,Drone6,650,504.999,29.332,-31.974,-20.496,2.869,2.850,-0.327,0.008,-0.000006,0.000306,0.000012,-0.005375,0.000013,-0.114262,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.406Z
B-DEN,Drone7,650,504.999,5.346,24.046,-21.835,2.244,1.306,-1.823,-0.098,-0.049366,0.104304,-0.709742,-0.066784,0.011453,-0.644774,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.416Z
B-DEN,Drone8,650,504.999,-19.794,12.687,-22.617,2.871,-0.971,-2.702,0.022,-0.004708,0.000435,-0.022437,-0.005534,-0.002996,-1.923934,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.425Z
B-DEN,Drone9,650,504.999,-10.243,0.424,-23.647,3.093,-3.045,0.471,0.269,-0.042776,0.008730,0.028704,-0.014851,0.051362,3.117985,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.431Z
B-DEN,Drone10,650,504.999,15.715,31.519,-24.484,2.153,-0.410,2.114,0.013,0.000002,0.025922,-0.000062,-0.000058,-0.000006,1.762537,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.442Z
B-DEN,Drone11,650,504.999,-12.857,10.916,-25.601,2.893,-1.975,2.114,0.012,-0.000021,0.000325,-0.000314,-0.005564,-0.000079,2.321884,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.446Z
B-DEN,Drone12,650,504.999,-15.187,-20.619,-26.489,3.331,1.151,-3.126,-0.001,0.000850,0.340345,0.002606,0.035946,0.000356,-1.217377,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.453Z
B-DEN,AttackDrone,650,504.999,14.208,-8.331,-29.685,5.981,-3.114,-4.820,-1.688,-0.269639,-1.094478,-2.320353,-0.349272,0.556326,1.351474,ADV,Attack,Drone3,0,2025-06-20T19:59:14.463Z
B-DEN,AttackDrone2,650,504.999,-17.638,1.868,-29.974,6.225,-2.041,5.742,-1.270,-0.067678,0.497499,-2.011898,0.370742,-0.118539,3.061496,ADV,Attack,Drone5,0,2025-06-20T19:59:14.470Z
B-DEN,AttackDrone3,650,504.999,-19.723,11.565,-34.565,3.572,0.381,-3.429,-0.925,-1.071082,-0.027648,-0.314251,0.574474,-0.297211,-2.046791,ADV,Attack,Drone8,0,2025-06-20T19:59:14.481Z
B-DEN,Drone1,651,505.329,15.696,-17.972,-15.884,3.365,-3.344,-0.314,-0.192,0.015306,0.054123,0.333461,-0.040074,0.003220,-2.979764,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.606Z
B-DEN,Drone2,651,505.329,25.404,11.162,-16.597,2.408,0.829,-2.261,0.018,0.000035,0.000233,-0.000397,-0.003890,-0.000127,-1.219578,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.611Z
B-DEN,Drone3,651,505.329,12.066,-7.647,-17.929,1.902,-1.795,0.628,0.006,-0.009233,0.004996,0.074744,-0.006219,0.016585,2.875796,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.616Z
B-DEN,Drone4,651,505.329,24.448,7.007,-18.547,2.950,2.832,-0.825,0.003,0.013653,0.001437,0.022152,-0.005577,-0.003829,-0.293305,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.618Z
B-DEN,Drone5,651,505.329,-17.455,3.031,-19.654,2.863,-1.165,2.615,0.014,0.000370,0.000227,0.001497,-0.005528,0.000156,1.990130,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.620Z
B-DEN,Drone6,651,505.329,29.905,-32.040,-20.495,2.868,2.849,-0.327,0.007,-0.000019,0.019818,0.000029,-0.003588,0.000013,-0.114258,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.621Z
B-DEN,Drone7,651,505.329,5.611,23.685,-21.864,2.345,1.400,-1.876,-0.147,-0.068663,0.076050,-0.927890,-0.047252,0.009529,-0.818449,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.624Z
B-DEN,Drone8,651,505.329,-19.975,12.185,-22.613,2.871,-0.977,-2.700,0.018,-0.002937,0.000663,-0.020118,-0.005440,-0.003692,-1.927903,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.625Z
B-DEN,Drone9,651,505.329,-10.783,0.499,-23.626,3.087,-3.064,0.379,0.030,-0.055702,0.010003,-0.007770,-0.012925,0.041318,3.119748,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.626Z
B-DEN,Drone10,651,505.329,15.643,31.892,-24.482,2.143,-0.408,2.104,0.010,-0.000004,0.061815,-0.000020,0.006998,-0.000006,1.762530,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.628Z
B-DEN,Drone11,651,505.329,-13.201,11.284,-25.599,2.893,-1.975,2.114,0.011,-0.000001,0.000354,-0.000246,-0.005504,-0.000081,2.321835,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.634Z
B-DEN,Drone12,651,505.329,-14.984,-21.168,-26.507,3.132,1.079,-2.926,-0.290,0.000815,1.193557,0.081440,0.196924,0.000637,-1.215951,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.637Z
B-DEN,AttackDrone,651,505.329,13.586,-9.073,-29.989,5.700,-4.000,-3.620,-1.841,-0.914715,-1.709010,-2.407740,-0.306246,0.633606,0.857002,ADV,Attack,Drone3,0,2025-06-20T19:59:14.648Z
B-DEN,AttackDrone2,651,505.329,-17.912,2.903,-30.240,6.248,-1.038,5.931,-1.666,0.403201,0.984166,-2.232207,0.418112,-0.250292,2.632335,ADV,Attack,Drone5,0,2025-06-20T19:59:14.652Z
B-DEN,AttackDrone3,651,505.329,-19.666,11.076,-34.706,2.394,0.263,-2.259,-0.750,-0.831573,0.189321,-1.108922,0.536479,-0.465246,-2.187755,ADV,Attack,Drone8,0,2025-06-20T19:59:14.653Z
B-DEN,Drone1,652,505.501,15.222,-18.017,-15.909,3.402,-3.382,-0.326,-0.162,0.013305,0.043662,0.020758,-0.033289,0.004374,-2.955892,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.764Z
B-DEN,Drone2,652,505.501,25.519,10.850,-16.595,2.408,0.829,-2.261,0.015,0.000045,0.000448,-0.000313,-0.003840,-0.000121,-1.219628,EGO,Patrolling,N/A,0,2025-06-20T19:59:14.765Z
