ScenarioID,DroneID,Frame,Time,X,Y,Z,Vel,VelX,VelY,VelZ,AngVelX,AngVelY,AngVelZ,Roll,Pitch,Yaw,Role,Intent,Target,IsObserver,TimeStr
A-DEN,Drone4,347,269.374,8.974,-14.214,-18.695,2.148,1.351,-1.669,0.035,0.000037,-0.000797,-0.004461,-0.003060,-0.000974,-0.893904,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.565Z
A-DEN,Drone5,347,269.374,0.198,30.346,-19.711,2.145,2.090,0.483,0.008,-0.000132,0.000147,0.000238,-0.003036,0.000143,0.227696,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.581Z
A-DEN,Drone6,347,269.374,22.319,-18.207,-20.628,2.313,1.193,1.973,0.189,-0.004188,0.001094,-0.019560,-0.003525,-0.001208,1.022701,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.652Z
A-DEN,Drone7,347,269.374,-18.392,-8.016,-21.651,2.694,-2.654,0.448,0.122,0.000063,0.000362,-0.000465,-0.004730,-0.000178,2.973721,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.670Z
A-DEN,Drone8,347,269.374,20.256,-23.027,-22.868,3.555,-3.466,0.793,-0.006,-0.003861,0.006568,0.043781,-0.012218,0.002751,2.924445,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.682Z
A-DEN,Drone9,347,269.374,-20.073,2.892,-23.782,2.254,-2.024,-0.992,0.009,0.071137,0.014500,0.104376,-0.009399,-0.007993,-2.717236,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.808Z
A-DEN,Drone10,347,269.374,8.751,16.240,-24.638,1.901,0.865,1.692,0.006,-0.000010,0.000205,-0.000141,-0.002265,-0.000009,1.098264,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.827Z
A-DEN,Drone11,347,269.374,27.700,12.152,-25.499,2.025,2.010,0.250,0.009,-0.000000,0.000103,-0.000044,-0.002822,-0.000004,0.123661,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.912Z
A-DEN,Drone12,347,269.374,10.022,16.460,-26.474,2.719,2.482,1.111,0.047,0.004975,0.013191,0.006641,-0.004308,-0.006105,0.405247,EGO,Patrolling,N/A,0,2025-06-20T11:35:33.956Z
A-DEN,AttackDrone,347,269.374,-19.377,-2.446,-36.023,4.498,-3.494,2.643,-1.022,0.340649,-0.242286,-0.124897,0.276540,-0.160908,-1.482144,ADV,Attack,Drone3,0,2025-06-20T11:35:33.970Z
A-DEN,AttackDrone2,347,269.374,-2.953,29.710,-31.881,0.777,0.493,0.589,0.111,-0.033107,0.597378,-1.389635,-0.517034,-0.278596,0.744205,ADV,Roaming,Drone5,0,2025-06-20T11:35:34.011Z
A-DEN,AttackDrone3,347,269.374,26.068,-25.225,-30.489,5.341,-4.939,1.962,-0.537,0.704864,-0.507432,0.274571,0.164728,-0.062741,-0.740376,ADV,Roaming,Drone8,0,2025-06-20T11:35:34.125Z
A-DEN,Drone1,348,270.263,-21.245,33.798,-15.516,2.119,-1.634,1.350,0.005,0.000015,0.000166,0.000177,-0.002917,0.000025,2.451154,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.299Z
A-DEN,Drone2,348,270.263,-21.315,22.622,-16.901,1.919,1.093,-1.577,0.006,-0.000008,0.000193,0.000035,-0.002463,0.000015,-0.964812,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.365Z
A-DEN,Drone3,348,270.263,-22.533,0.419,-17.569,2.763,-2.318,1.503,0.009,0.000024,0.000317,0.000056,-0.005090,0.000002,2.566254,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.377Z
A-DEN,Drone4,348,270.263,9.759,-15.187,-18.680,2.157,1.347,-1.672,0.204,0.000479,-0.000416,-0.001308,-0.003010,-0.000786,-0.895583,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.419Z
A-DEN,Drone5,348,270.263,1.533,30.655,-19.707,2.144,2.089,0.484,0.006,-0.000151,0.000170,-0.000183,-0.002918,0.000058,0.227685,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.541Z
A-DEN,Drone6,348,270.263,23.092,-16.937,-20.592,2.306,1.205,1.966,0.051,-0.000611,-0.000601,-0.013369,-0.003542,-0.002754,1.011693,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.560Z
A-DEN,Drone7,348,270.263,-20.057,-7.734,-21.637,2.692,-2.655,0.449,0.012,0.000143,0.000346,0.000050,-0.004818,-0.000104,2.973591,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.563Z
A-DEN,Drone8,348,270.263,18.109,-22.539,-22.841,3.570,-3.482,0.787,0.007,-0.003284,0.002873,-0.021240,-0.009884,0.000548,2.920766,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.592Z
A-DEN,Drone9,348,270.263,-21.434,2.210,-23.735,2.282,-2.003,-1.066,0.246,0.035131,0.007331,0.292536,-0.005589,0.030190,-2.552817,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.658Z
A-DEN,Drone10,348,270.263,9.275,17.266,-24.617,1.901,0.865,1.692,0.010,-0.000004,0.000131,0.000040,-0.002511,-0.000007,1.098248,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.674Z
A-DEN,Drone11,348,270.263,28.797,12.288,-25.495,2.026,2.010,0.250,0.006,0.000009,0.000223,0.000038,-0.002707,-0.000000,0.123653,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.677Z
A-DEN,Drone12,348,270.263,11.291,17.020,-26.461,2.653,2.434,1.056,0.002,-0.019121,0.335324,-0.082541,0.043108,-0.008863,0.391215,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.681Z
A-DEN,AttackDrone,348,270.263,-21.130,-0.955,-36.309,4.278,-3.095,2.936,0.325,0.086854,-0.632013,1.765733,-0.371841,0.410691,-1.347559,ADV,Roaming,Drone3,0,2025-06-20T11:35:34.689Z
A-DEN,AttackDrone2,348,270.263,-2.091,30.011,-31.862,2.197,2.194,0.116,0.019,-0.305752,0.451024,-2.269287,-0.126692,-0.250666,-0.353338,ADV,Roaming,Drone5,0,2025-06-20T11:35:34.765Z
A-DEN,AttackDrone3,348,270.263,24.073,-24.219,-30.662,3.822,-2.873,2.422,-0.700,-0.195116,0.043022,1.998678,-0.537462,0.180536,-0.221019,ADV,Roaming,Drone8,0,2025-06-20T11:35:34.813Z
A-DEN,Drone1,349,270.950,-21.917,34.353,-15.515,2.119,-1.634,1.350,0.004,-0.000059,0.000119,0.000065,-0.002858,0.000025,2.451208,EGO,Patrolling,N/A,0,2025-06-20T11:35:34.984Z
A-DEN,Drone2,349,270.950,-20.860,21.964,-16.899,1.919,1.093,-1.577,0.005,-0.000006,0.000133,0.000017,-0.002395,0.000012,-0.964805,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.108Z
A-DEN,Drone3,349,270.950,-23.584,1.100,-17.565,2.763,-2.318,1.503,0.007,0.000015,0.000257,0.000109,-0.004958,0.000012,2.566296,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.145Z
A-DEN,Drone4,349,270.950,10.360,-15.935,-18.662,2.148,1.345,-1.674,0.015,0.000749,0.000388,0.000504,-0.003087,-0.000462,-0.895741,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.159Z
A-DEN,Drone5,349,270.950,2.348,30.844,-19.692,2.144,2.089,0.484,0.013,-0.000131,-0.000448,-0.000484,-0.003064,0.000001,0.227550,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.169Z
A-DEN,Drone6,349,270.950,23.527,-16.230,-20.582,2.306,1.213,1.961,0.019,0.000955,0.000609,-0.007963,-0.003519,-0.002643,1.007832,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.177Z
A-DEN,Drone7,349,270.950,-21.028,-7.570,-21.633,2.692,-2.654,0.450,0.009,0.000143,0.000337,0.000214,-0.004686,-0.000052,2.973641,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.188Z
A-DEN,Drone8,349,270.950,16.530,-22.183,-22.821,3.575,-3.487,0.788,0.018,-0.002070,0.001276,-0.000706,-0.009140,-0.000639,2.916541,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.318Z
A-DEN,Drone9,349,270.950,-22.276,1.724,-23.709,2.284,-1.923,-1.192,0.307,0.018830,0.004550,0.222278,-0.007470,0.042182,-2.440624,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.393Z
A-DEN,Drone10,349,270.950,9.659,18.017,-24.613,1.901,0.865,1.693,0.007,0.000021,0.000292,-0.000004,-0.002394,-0.000004,1.098244,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.445Z
A-DEN,Drone11,349,270.950,29.732,12.404,-25.493,2.020,2.005,0.249,0.005,-0.000002,0.035246,0.000021,0.002503,0.000002,0.123674,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.459Z
A-DEN,Drone12,349,270.950,12.293,17.389,-26.618,1.263,1.122,-0.005,-0.579,0.121314,-0.080541,-1.483387,0.373709,-0.291012,0.056462,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.547Z
A-DEN,AttackDrone,349,270.950,-22.236,0.273,-35.772,2.787,-1.234,1.775,1.759,0.227655,0.398394,2.354760,-0.384879,-0.189947,-0.087942,ADV,Roaming,Drone3,0,2025-06-20T11:35:35.596Z
A-DEN,AttackDrone2,349,270.950,-1.009,29.753,-31.736,2.331,2.008,-1.055,0.536,0.062193,0.218997,-0.326683,-0.176422,-0.131251,-1.237833,ADV,Roaming,Drone5,0,2025-06-20T11:35:35.637Z
A-DEN,AttackDrone3,349,270.950,23.291,-22.816,-30.940,2.702,-0.560,2.618,0.367,0.328514,0.290857,1.619164,-0.199024,-0.289176,1.051487,ADV,Roaming,Drone8,0,2025-06-20T11:35:35.680Z
A-DEN,Drone1,350,271.825,-22.784,35.069,-15.496,2.119,-1.633,1.349,0.018,-0.000036,-0.000937,-0.000245,-0.003035,-0.000004,2.451115,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.817Z
A-DEN,Drone2,350,271.825,-20.269,21.112,-16.897,1.919,1.093,-1.577,0.004,-0.000024,0.000085,0.000028,-0.002336,0.000008,-0.964786,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.887Z
A-DEN,Drone3,350,271.825,-24.800,1.889,-17.543,2.763,-2.318,1.503,0.017,-0.000021,-0.000528,-0.000015,-0.005144,0.000010,2.566325,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.922Z
A-DEN,Drone4,350,271.825,11.058,-16.804,-18.638,2.148,1.344,-1.675,0.020,0.000610,-0.000167,0.001639,-0.003120,-0.000107,-0.895129,EGO,Patrolling,N/A,0,2025-06-20T11:35:35.930Z
A-DEN,Drone5,350,271.825,3.514,31.114,-19.687,2.144,2.089,0.484,0.008,-0.000059,0.000222,-0.000427,-0.003039,-0.000050,0.227278,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.003Z
A-DEN,Drone6,350,271.825,24.226,-15.109,-20.555,2.306,1.224,1.954,0.018,0.002122,0.000601,-0.000220,-0.003498,-0.001696,1.005605,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.059Z
A-DEN,Drone7,350,271.825,-22.581,-7.307,-21.609,2.692,-2.655,0.450,0.013,0.000095,0.000242,0.000305,-0.004863,0.000016,2.973801,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.066Z
A-DEN,Drone8,350,271.825,14.616,-21.749,-22.795,3.577,-3.488,0.794,0.022,-0.000376,0.000601,-0.004925,-0.008784,-0.001291,2.915418,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.147Z
A-DEN,Drone9,350,271.825,-23.351,0.968,-23.662,2.258,-1.776,-1.393,0.037,-0.024586,0.005123,0.085406,-0.008107,0.037378,-2.349950,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.231Z
A-DEN,Drone10,350,271.825,10.155,18.987,-24.610,1.901,0.865,1.692,0.005,-0.000011,0.000198,0.000072,-0.002252,0.000005,1.098296,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.250Z
A-DEN,Drone11,350,271.825,30.831,12.541,-25.501,1.817,1.799,0.224,-0.127,-0.000015,0.736207,0.000081,0.115616,0.000004,0.123685,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.272Z
A-DEN,Drone12,350,271.825,12.358,16.923,-27.114,1.541,-0.477,-1.414,-0.385,0.328185,0.059132,-2.353770,-0.021353,-0.301887,-0.948494,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.281Z
A-DEN,AttackDrone,350,271.825,-22.545,1.044,-34.449,2.869,0.042,0.986,2.694,0.208226,0.187527,-0.617260,-0.145519,-0.156191,0.280461,ADV,Roaming,Drone3,0,2025-06-20T11:35:36.376Z
A-DEN,AttackDrone2,350,271.825,0.013,28.932,-31.320,2.641,1.695,-1.818,0.893,0.134698,0.090804,0.331358,-0.065932,-0.088867,-1.036902,ADV,Roaming,Drone5,0,2025-06-20T11:35:36.385Z
A-DEN,AttackDrone3,350,271.825,23.298,-21.480,-30.499,2.946,0.503,2.645,1.195,0.225804,0.119365,-0.620877,-0.085219,-0.153453,1.102083,ADV,Roaming,Drone8,0,2025-06-20T11:35:36.437Z
A-DEN,Drone1,351,272.573,-23.612,35.753,-15.491,2.119,-1.634,1.350,0.008,-0.000048,0.000219,-0.000146,-0.003099,-0.000020,2.451029,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.574Z
A-DEN,Drone2,351,272.573,-19.745,20.356,-16.895,1.918,1.092,-1.576,0.004,0.000015,0.000050,-0.000127,-0.002304,-0.000004,-0.964835,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.612Z
A-DEN,Drone3,351,272.573,-26.024,2.683,-17.537,2.763,-2.318,1.503,0.010,0.000002,0.000301,-0.000025,-0.005107,0.000003,2.566301,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.720Z
A-DEN,Drone4,351,272.573,11.783,-17.709,-18.617,2.149,1.344,-1.675,0.074,0.000305,-0.000918,0.001781,-0.003010,0.000147,-0.894158,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.729Z
A-DEN,Drone5,351,272.573,4.566,31.357,-19.683,2.144,2.089,0.483,0.006,0.000033,0.000184,-0.000020,-0.002933,-0.000047,0.227158,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.800Z
A-DEN,Drone6,351,272.573,24.947,-13.961,-20.518,2.307,1.230,1.951,0.019,0.001959,0.000682,0.004181,-0.003658,-0.000482,1.006942,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.916Z
A-DEN,Drone7,351,272.573,-24.198,-7.033,-21.596,2.697,-2.654,0.449,0.172,-0.000003,0.001366,0.000248,-0.004752,0.000052,2.973985,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.920Z
A-DEN,Drone8,351,272.573,12.701,-21.311,-22.769,3.578,-3.487,0.801,0.027,0.000742,0.000164,-0.001817,-0.008646,-0.001147,2.913178,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.926Z
A-DEN,Drone9,351,272.573,-24.231,0.225,-23.625,2.261,-1.680,-1.513,0.030,-0.033038,0.003887,-0.011302,-0.006239,0.022656,-2.333386,EGO,Patrolling,N/A,0,2025-06-20T11:35:36.984Z
A-DEN,Drone10,351,272.573,10.620,19.896,-24.589,1.901,0.865,1.692,0.010,-0.000012,0.000131,-0.000032,-0.002512,0.000003,1.098296,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.029Z
A-DEN,Drone11,351,272.573,31.424,12.482,-25.556,0.832,0.126,-0.749,-0.339,0.220921,-0.184735,-1.568589,0.306510,-0.273447,-0.176052,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.044Z
A-DEN,Drone12,351,272.573,11.885,15.992,-27.032,2.402,-1.247,-2.012,0.406,0.057686,0.205535,-1.876728,-0.144809,-0.038226,-2.227382,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.088Z
A-DEN,AttackDrone,351,272.573,-22.361,1.421,-33.094,3.010,0.657,0.618,2.872,0.105367,0.124815,0.147417,-0.087463,-0.063944,0.114767,ADV,Roaming,Drone3,0,2025-06-20T11:35:37.093Z
A-DEN,AttackDrone2,351,272.573,0.831,27.915,-30.844,2.823,1.559,-2.148,0.960,0.102081,0.038798,-0.011220,-0.033683,-0.030088,-1.010141,ADV,Roaming,Drone5,0,2025-06-20T11:35:37.164Z
A-DEN,AttackDrone3,351,272.573,23.707,-20.160,-29.846,3.178,1.072,2.657,1.375,0.123129,0.067061,0.191184,-0.052370,-0.061216,0.980279,ADV,Roaming,Drone8,0,2025-06-20T11:35:37.178Z
A-DEN,Drone1,352,273.308,-24.460,36.454,-15.487,2.116,-1.631,1.348,0.006,0.000011,0.031121,0.000084,0.001176,-0.000013,2.450988,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.299Z
A-DEN,Drone2,352,273.308,-19.201,19.571,-16.875,1.918,1.092,-1.576,0.010,-0.000013,-0.000253,0.000010,-0.002606,-0.000003,-0.964832,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.313Z
A-DEN,Drone3,352,273.308,-27.019,3.328,-17.533,2.763,-2.318,1.503,0.007,-0.000007,0.000243,-0.000050,-0.004977,-0.000004,2.566295,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.315Z
A-DEN,Drone4,352,273.308,12.336,-18.397,-18.607,2.148,1.345,-1.675,0.015,0.000094,0.000418,0.001420,-0.003072,0.000232,-0.893487,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.317Z
A-DEN,Drone5,352,273.308,5.412,31.553,-19.663,2.144,2.089,0.483,0.012,0.000023,-0.000113,-0.000070,-0.003200,-0.000037,0.227151,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.319Z
A-DEN,Drone6,352,273.308,25.364,-13.299,-20.510,2.312,1.230,1.951,0.165,0.001502,-0.001160,0.005216,-0.003435,0.000095,1.008572,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.379Z
A-DEN,Drone7,352,273.308,-25.209,-6.862,-21.581,2.692,-2.654,0.449,0.015,-0.000021,0.000096,0.000125,-0.004884,0.000051,2.974056,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.540Z
A-DEN,Drone8,352,273.308,11.216,-20.968,-22.760,3.579,-3.486,0.805,0.080,0.000648,-0.003537,0.000728,-0.008476,-0.000743,2.913055,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.569Z
A-DEN,Drone9,352,273.308,-24.927,-0.422,-23.593,2.267,-1.639,-1.563,0.093,-0.030441,0.001232,-0.057285,-0.004610,0.009574,-2.348709,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.666Z
A-DEN,Drone10,352,273.308,11.027,20.693,-24.585,1.901,0.865,1.693,0.007,0.000014,0.000280,0.000001,-0.002387,0.000001,1.098276,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.728Z
A-DEN,Drone11,352,273.308,31.054,11.858,-25.945,2.312,-1.397,-1.681,-0.755,0.338143,0.022783,-2.344337,-0.016791,-0.242809,-1.111279,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.747Z
A-DEN,Drone12,352,273.308,11.160,14.912,-26.825,2.868,-1.651,-2.346,-0.020,0.046164,0.109073,0.761802,-0.069277,0.004069,-2.402246,EGO,Patrolling,N/A,0,2025-06-20T11:35:37.874Z
A-DEN,AttackDrone,352,273.308,-21.900,1.700,-31.524,3.099,0.994,0.442,2.902,0.071829,0.056188,0.253189,-0.033729,-0.025535,0.275753,ADV,Roaming,Drone3,0,2025-06-20T11:35:37.891Z
A-DEN,AttackDrone2,352,273.308,1.650,26.751,-30.344,2.912,1.589,-2.254,0.936,0.082496,0.018442,0.297123,-0.019351,0.015574,-0.928050,ADV,Roaming,Drone5,0,2025-06-20T11:35:37.900Z
A-DEN,AttackDrone3,352,273.308,24.334,-18.780,-29.132,3.302,1.311,2.698,1.379,0.084647,0.022186,0.170205,-0.026710,-0.013679,1.105726,ADV,Roaming,Drone8,0,2025-06-20T11:35:37.906Z
A-DEN,Drone1,353,274.045,-25.240,37.098,-15.488,2.003,-1.544,1.276,-0.040,-0.000033,0.412047,-0.000265,0.067436,-0.000019,2.450973,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.036Z
A-DEN,Drone2,353,274.045,-18.667,18.800,-16.871,1.919,1.093,-1.577,0.007,-0.000025,0.000229,-0.000046,-0.002556,-0.000004,-0.964831,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.052Z
A-DEN,Drone3,353,274.045,-28.312,4.167,-17.513,2.763,-2.318,1.503,0.022,-0.000003,-0.000743,-0.000006,-0.005085,-0.000004,2.566282,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.144Z
A-DEN,Drone4,353,274.045,13.098,-19.347,-18.583,2.148,1.345,-1.674,0.018,-0.000101,0.000047,0.000653,-0.003111,0.000226,-0.892908,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.165Z
A-DEN,Drone5,353,274.045,6.647,31.838,-19.658,2.145,2.089,0.483,0.008,0.000028,0.000288,-0.000025,-0.003076,-0.000022,0.227103,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.233Z
A-DEN,Drone6,353,274.045,26.091,-12.147,-20.486,2.298,1.224,1.945,0.015,0.000587,0.049717,0.003507,0.004078,0.000599,1.011322,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.284Z
A-DEN,Drone7,353,274.045,-26.587,-6.628,-21.575,2.692,-2.655,0.449,0.010,-0.000041,0.000364,0.000008,-0.004725,0.000034,2.974090,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.307Z
A-DEN,Drone8,353,274.045,9.563,-20.586,-22.734,3.579,-3.486,0.807,0.020,0.001019,0.000438,0.001359,-0.008501,-0.000238,2.913570,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.343Z
A-DEN,Drone9,353,274.045,-25.739,-1.206,-23.570,2.284,-1.630,-1.577,0.273,-0.020861,0.000771,-0.078059,-0.003709,-0.002954,-2.383391,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.399Z
A-DEN,Drone10,353,274.045,11.429,21.480,-24.582,1.901,0.865,1.692,0.006,-0.000013,0.000210,0.000079,-0.002270,0.000006,1.098319,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.527Z
A-DEN,Drone11,353,274.045,30.291,11.015,-25.960,2.786,-1.915,-1.986,0.388,0.087066,0.168584,-2.297259,-0.126659,-0.046748,-2.220056,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.545Z
A-DEN,Drone12,353,274.045,10.406,13.842,-26.898,3.076,-1.754,-2.522,-0.147,0.071151,0.049447,0.386267,-0.037695,0.015907,-2.074501,EGO,Patrolling,N/A,0,2025-06-20T11:35:38.564Z
A-DEN,AttackDrone,353,274.045,-21.493,1.864,-30.400,3.131,1.093,0.417,2.904,0.054213,0.035364,0.217415,-0.015244,-0.003070,0.356603,ADV,Roaming,Drone3,0,2025-06-20T11:35:38.635Z
A-DEN,AttackDrone2,353,274.045,2.332,25.824,-29.965,2.938,1.717,-2.211,0.891,0.070152,0.013172,0.334951,-0.017334,0.044543,-0.792906,ADV,Roaming,Drone5,0,2025-06-20T11:35:38.702Z
A-DEN,AttackDrone3,353,274.045,24.918,-17.584,-28.537,3.348,1.331,2.768,1.331,0.072594,0.011887,0.161913,-0.019896,0.018440,1.166212,ADV,Roaming,Drone8,0,2025-06-20T11:35:38.726Z
A-DEN,Drone1,354,274.871,-25.843,37.534,-15.629,0.803,-0.532,-0.001,-0.601,-0.137108,-0.153418,1.591499,0.324115,0.215667,2.802046,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.024Z
A-DEN,Drone2,354,274.871,-18.090,17.967,-16.868,1.919,1.093,-1.577,0.005,0.000012,0.000179,0.000028,-0.002444,-0.000002,-0.964856,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.027Z
A-DEN,Drone3,354,274.871,-29.349,4.838,-17.507,2.763,-2.318,1.503,0.011,-0.000001,0.000241,-0.000054,-0.005121,-0.000007,2.566266,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.040Z
A-DEN,Drone4,354,274.871,13.700,-20.095,-18.566,2.150,1.346,-1.673,0.113,-0.000166,-0.000328,0.000096,-0.002983,0.000162,-0.892737,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.046Z
A-DEN,Drone5,354,274.871,7.525,32.041,-19.655,2.144,2.089,0.483,0.006,0.000018,0.000219,0.000034,-0.002968,-0.000012,0.227110,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.058Z
A-DEN,Drone6,354,274.871,26.553,-11.411,-20.485,2.188,1.163,1.853,-0.041,0.002699,0.483648,0.014293,0.072473,0.001170,1.013677,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.066Z
A-DEN,Drone7,354,274.871,-27.622,-6.453,-21.555,2.692,-2.654,0.449,0.020,-0.000040,-0.000442,-0.000043,-0.004863,0.000019,2.974083,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.086Z
A-DEN,Drone8,354,274.871,8.193,-20.269,-22.711,3.579,-3.486,0.808,0.030,0.000701,-0.000173,0.001739,-0.008539,0.000100,2.914193,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.095Z
A-DEN,Drone9,354,274.871,-26.393,-1.832,-23.540,2.269,-1.648,-1.560,0.023,-0.010317,0.001283,-0.071403,-0.003717,-0.008737,-2.413822,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.163Z
A-DEN,Drone10,354,274.871,11.751,22.109,-24.563,1.900,0.865,1.692,0.015,0.000003,-0.000642,-0.000065,-0.002467,0.000002,1.098315,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.236Z
A-DEN,Drone11,354,274.871,29.385,10.106,-25.863,3.168,-2.249,-2.226,0.166,0.017211,0.104936,0.103455,-0.064753,0.021971,-2.721500,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.264Z
A-DEN,Drone12,354,274.871,9.673,12.748,-26.872,3.158,-1.693,-2.664,-0.090,0.035474,0.028432,-0.001557,-0.024584,0.037407,-2.030435,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.276Z
A-DEN,AttackDrone,354,274.871,-21.012,2.055,-29.121,3.147,0.973,0.508,2.949,2.050087,2.460447,-0.219814,0.217996,0.233210,0.494165,ADV,Attack,Drone3,0,2025-06-20T11:35:39.343Z
A-DEN,AttackDrone2,354,274.871,3.092,24.951,-29.618,2.565,1.907,-1.573,0.685,1.000790,0.507155,1.109627,0.200121,0.428241,-0.529619,ADV,Attack,Drone5,0,2025-06-20T11:35:39.392Z
A-DEN,AttackDrone3,354,274.871,25.415,-16.444,-27.978,3.073,0.719,2.617,1.441,-0.098607,1.255868,-0.818215,0.396210,0.392983,1.245126,ADV,Attack,Drone8,0,2025-06-20T11:35:39.409Z
A-DEN,Drone1,355,275.547,-25.871,37.327,-15.952,1.426,0.251,-1.051,-0.931,-0.336969,-0.111214,2.244549,0.097122,0.262324,-2.834424,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.531Z
A-DEN,Drone2,355,275.547,-17.690,17.389,-16.866,1.919,1.093,-1.577,0.005,0.000008,0.000133,0.000069,-0.002388,0.000002,-0.964834,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.600Z
A-DEN,Drone3,355,275.547,-30.246,5.420,-17.503,2.763,-2.318,1.503,0.008,0.000013,0.000276,0.000025,-0.005013,-0.000003,2.566259,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.661Z
A-DEN,Drone4,355,275.547,14.257,-20.787,-18.554,2.148,1.347,-1.673,0.015,-0.000201,0.000401,-0.000246,-0.003081,0.000085,-0.892773,EGO,Patrolling,N/A,0,2025-06-20T11:35:39.675Z
